internet,netdome,abortion,buyamer,condoms1,deathpen,goodeduc,gun,marijuan,moreinc,politics,pollut,sexmarr,liberal,age,educ,emplmerg,income,gender,citysize
1,1,3,5,5,6,5,6,4,2,5,4,1,3,44,3,1,5,1,1
1,5,3,1,2,4,4,1,1,2,4,3,1,2,71,3,3,7,0,2
1,6,1,5,1,1,1,1,1,3,1,6,1,1,74,3,3,8,0,4
1,1,3,4,1,3,2,1,6,5,1,4,2,2,52,3,1,14,1,3
1,1,5,2,5,6,4,1,4,4,6,3,6,3,68,3,3,9,1,3
1,5,1,6,4,2,3,4,1,2,2,3,1,2,47,3,1,1,0,1
1,4,1,6,1,6,4,1,1,3,3,4,1,1,40,4,1,10,0,2
2,1,5,4,5,4,2,3,1,4,4,3,2,3,54,4,1,11,0,4
1,4,4,4,5,5,5,2,4,3,2,5,4,3,48,3,1,6,1,2
1,5,6,6,4,6,2,4,6,3,5,4,5, ,70,5,3, ,1,4
1,3,3,5,6,5,2,3,4,5,2,4,5,3,20,3,2,7,0,4
1,5,5,4,6,3,5,2,6,5,1,5,6,5,37,3,4,4,0,3
1,4,5,5,5,6,5,2,2,3,4,2,2,4,71,5,3,12,0,4
1,2,3,3,5,6,1,4,1,5,2,3,3,3,57,4,3,10,1,3
1,5,1,6,1,1,5,2,1,1,2,4,1,2,63,3,4,1,0,1
2,1,4,5,5,4,4,4,4,2,4,4,2,3,43,3,1,8,1,4
1,6,1,4,1,4,1,1,1,3,2,1,1,1,54,3,1,9,1,2
1,6,6,1,5,1,6,1,1,1,1,1,1,3,57,5,3, ,1,3
1,6,5,5,4,4,4,6,2,4,2,3,2,3,45,3,1,5,0,1
2,1,1,6,1,3,1,2,1,2,6,6,1,2,44,6,1,11,0,1
1,4,5,5,2,4,4,1,4,5,5,5,1,3,56,3,1,8,0,4
 ,1,4,6,6,4,4,4,4,1,1,4,4,3,48,4,1, ,1,4
1,6,1,1,1,3,5,1,1,3,5,2,1,2,70,6,1,15,1,4
1,2,1,6,1,6,6,1,1,3,1,5,1,1,51,6,1,15,1,3
1,5,5,5,5,6,4,1,2,4,3,4,2,3,61,4,3,7,0,4
 ,3,2,3,3,4,3,2,2,1,6,4,1,3,66,4,3,10,1,3
1,6,4,5,2,5,1,6,2,5,1,2,1,2,82,4,3,7,1,4
1,2,6,6,6,5,4,1,2,5,1,5,6,2,38,5,1,8,0,4
1,6,6,2,6,6,6,1,1,4,1,4,6,2,43,3,1, ,0,1
 ,5,1,3,5,1,1,4,4,6,2,3,1,2,29,2,4,1,0,2
1,3,6,5,6,5,4,5,5,1,5,3,6,5,50,4,4,1,0,3
1,3,6,5,6,5,4,2,3,2,4,4,5,3,76,3,3,3,0,3
1,6,1,6,2,1,3,1,1,4,1,4,1,3,47,3,1,3,1,1
1,1,5,4,3,5,4,1,1,4,5,4,1,2,71,6,1,12,1,2
1,4,6,3,6,1,4,1,6,2,5,5,6,5,66,4,1,6,0,4
1,1,1,5,6,6,4,4,6,5,4,6,5, ,33,4,1, ,0,3
1,1,5,5,2,5,3,1,4,3,5,6,1,4,71,6,3,7,0,4
1,6,2,3,1,2,3,1,1,2,5,3,1,2,77,6,3, ,0,4
1,4,4,6,5,6,5,5,5,6,2,4,6,5,43,4,4,2,0,1
2,1,5,4,4,5,1,3,4,5,1,3,4,3,30,6,1,11,1,4
1,6,1,4,1,3,5,1,1,4,2,5,1,2,42,6,1,5,0,2
1,6,1,6,1,4,3,1,1,1,5,6,1,2,88,1,3,2,0,2
2,6,6,4,1,6,2,1,1,2,2,3,2,2,40,5,1,13,1,3
1,6,4,6,5,4,3,4,3,6,5,5,3,4,46,6,1,13,1,4
1,2,1,4,2,5,3,4,1,3,4,4,1,4,56,3,3,10,1,2
1,4,1,6,1,5,5,1,1,2,5,5,1,1,81,3,3,4,1,1
1,3,6,3,5,5,3,1,1,1,1,6,2,5,80,4,3,6,0,2
2,1,5,5,1,6,4,3,2,2,1,5,1,3,36,5,1,12,0,1
2,2,2, , ,6,1,4,1,5,4, ,1,2,49,4,1,12,1,3
1,2,1,4,1,1,3,1,1,6,5,4,1,2,48,5,4,13,0,4
1,6,2,4,5,6,3,4,1,1,2,4,1,3,72,3,3,3,1,3
1,3,2,5,2,2,3,2,1,6,3,5,1,4,48,5,1,10,0,3
1,2,6,2,5,1,2,4,5,4,4,5,4,4,70,6,3,12,1,3
1,6,5,5,2,5,2,1,1,3,1,4,1,3,48,6,1,3,0,3
2,2,1,1,1,6,6,4,1,3,1,6,1,2,68,4,1,9,1,2
1,4,5,5,1,6,6,1,1,1,6,6,1,2,33,3,1,5,1,4
2,1,5,3,3,6,4,3,4,2,3,3,2,2,49,6,1,11,0,1
1,6,1,3,1,6,6,1,1,5,2,5,1,3,28,2,2, ,0,4
1,6,5,6,1,4,1,2,1,4,2,2,1,2,59,2,1,7,1,1
1,6,6,3,2,5,5,4,2,2,4,5,1,3,77,4,3,5,1,3
 ,6,1,5,4,3,3,1,1,3,1,4,1,3,69,3,3, ,0,2
2,1,4,6,1,6,3,1,1,4,5,5,1,2,38,5,1,13,0,3
1,5,1,5,1,5,2,6,1,2,3,4,1,3,81,4,3,9,1,1
1,1,2,3,4,6,4,5,1,4,2,4,1,3,31,4,1,11,1,4
1,4,6,5,4,5,5,6,5,4,4,3,6,3,48,3,1,3,1,3
2,1,1,6,1,6,1,1,1,6,1,6,1,3,42,4,1,11,1,3
1,6,4,4,5,6,3,1,5,3,1,5,5,3,34,3,1,4,0,1
1,3,5,5,4,6,4,2,4,3,2,3,1,2,61,3,1,10,1,4
2,1,6,5,1,6,5,5,1,1,6,1,1,1,74,5,3,13,1,4
1,4,4,3,4,4,3,1,5,4,1,5,4,3,36,3,4,9,0,4
2,1,5,4,5,4,4,2,2,5,2,5,4, ,35,6,1, ,1,2
1,2,6,5,4,6,4,4,6,3,6,1,4,3,50,5,1,6,0,4
1,5,6,3,5,5,4,2,5,3,2,5,5,3,67,3,4,10,0,3
1,3,1,4,1,6,4,4,1,4,2,5,1,3,56,6,2,5,0,3
1,5,1,6,1,5,3,1,6,2,1,1,5,2,57,2,4,1,0,1
1,6,6,5,6,6,5,5,6,6,5,5,6,2,73,5,1,3,1,3
1,2,6,1,6,6,1,1,2,4,1,2,4,4,51,6,1,15,1,3
1,5,3,6,1,1,5,4,1,2,5,3,1,3,60,2,4, ,0,1
1,3,5,3,2,3,3,3,2,2,2,2,4,3,55,3,1,10,0,4
2,1,2,5,3,1,2,1,1,5,2,5,1,2,49,5,1,15,0,3
1,4,6,6,2,5,5,1,2,6,4,3,1, ,60,4,2, ,0,4
1,3,5,6,6,1,2,1,1,4,2,4,2,3,73,3,3,8,0,4
1,5,4,6,1,6,6,1,4,1,1,5,1,5,59,1,4,4,1,1
1,5,4,6,5,4,4,4,4,3,3,3,6,3,79,3,3,1,0,2
2,1,5,6,3,4,4,3,1,3,3,3,2,3,36,3,1,14,0,4
1,1,5,6,6,1,1,6,1,4,1,6,1,4,68,3,3,11,1,2
1,4,4,5,1,6,4,1,1,4,3,2,1,2,35,4,1,11,1,3
1,2,4,1,3,4,5,3,1,5,4,3,1,3,33,6,1,6,1,3
1,6,4,6,5,4,6,2,1,6,5,2,3,3,50,3,1,12,1,4
1,1,2,4,4,4,4,3,2,4,3,2,2,3,39,3,2,10,0,3
1,3,6,5,6,6,6,1,4,1,6,5,1,2,66,6,3,7,1,2
1,6,5,5,5,5,4,4,6,6,1,3,3,4,44,3,4,5,1,3
1,5,5,6,6,6,5,1,1,1,2,5,1,3,50,4,1,3,1,3
1,6,1,6,1,6,6,1,1,1,6,3,1,1,75,3,3,1,0,1
2,1,5,4,3,5,5,5,5,5,5,4,2,1,26,3,1,5,1,2
1,4,4,4,4,4,4,1,1,4,4,6,4,3,62,5,4,13,0,3
1,1,5,6,1,1,4,4,1,3,4,5,1,2,45,4,1,6,0,3
2,1,2,4,2,4,4,1,4,3,3,2,1,3,72,3,3,6,0,2
2,1,6,1,6,6,1,6,6,6,1,6,1,4,44,6,1,12,1,4
1,6,1,3,6,6,3,4,1,4,1,6,1,3,52,4,4,1,0,1
1,5,4,5,5,5,5,4,6,6,4,6,4,3,31,4,1,5,1,4
1,6,6,5,1,2,1,1,1,1,6,5,1,3,71,3,3,1,0,1
1,4,2,4,5,4,2,1,1,4,2,4,2,2,43,3,1,12,0,3
2,1,1,5,1,4,5,1,1,6,1,5,1,3,59,4,1, ,0,3
1,6,5,2,5,5,4,1,4,2,6,4,5,3,58,6,1,12,1,4
1,1,6,1,1,2,3,4,1,4,3,1,1,1,69,3,4,4,0,3
1,2,6,6,6,6,3,3,5,2,1,2,3, ,43,5,1,2,1,4
1,4,1,5,5,5,3,1,1,5,4,2,1,2,39,5,1,3,0,1
1,1,6,4,1,6,4,1,4,3,2,4,4,4,52,5,1,14,0,4
2,1,6,6,5,6,1,1,5,5,5,2,6,2,46,6,1,15,1,4
1,3,4,5,3,6,4,6,4,3,5,4,1,3,33,4,1,13,1,4
2,1,1,6,1,6,6,4,5,6,2,2,4,2,65,3,3,15,0,4
1,5,5,4,2,6,5,2,4,4,2,2,2,1,51,1,1,10,1,3
1,4,1,3,3,3,4,3,3,4,3,4,3,3,32,3,1,6,1,3
1,5,1,5,1,5,6,5,2,3,2,6,1,2,52,3,3,9,1,3
1,1,6,3,6,6,1,1,6,5,1,6,4,4,42,5,1,9,1,4
1,6,4,6,1,6,5,6,1,3,3,1,1,3,51,3,1,4,0,2
1,2,6,4,2,6,4,3,5,4,1,2,1,3,42,4,1,12,0,3
1,6,4,6,2,5,4,1,4,4,1,3,1,3,81,6,3,1,0,3
1,3,6,3,1,6,1,1,1,2,6,4,1,3,68,6,1,15,1,4
1,3,1,6,1,6,5,4,1,3,5,4,1,2,77,3,4,4,0,2
1,3,5,4,4,6,5,2,5,5,3,4,3,2,32,4,1,7,0,1
1,6,1,1,1,6,6,1,1,4,1,1,4,1,68,2,3,2,1,2
2,1,6,5,4,5,1,2,3,4,2,2,1,3,45,4,1,6,1,3
1,2,2,4,3,5,3,1,1,4,5,3,1,2,47,3,1,11,0,3
1,4,4,6,4,6,6,6,1,5,6,2,1,3,63,5,1,3,1,1
1,3,3,4,5,5,5,4,1,3,2,4,4,3,27,3,1,4,1,1
1,2,5,6,1,4,6,1,1,1,2,3,1,2,53,3,1,12,0,4
2,1,4,4,3,4,3,3,4,3,4,5,3,3,47,2,1,3,1,3
2,1,2,6,5,6,2,6,3,5,1,2,1,3,41,3,1,3,1,2
1,6,1,6,1,1,4,6,1,2,5,5,1,4,67,6,3,5,0,2
1,1,4,4,5,2,1,1,4,4,4,5,3,3,40,5,1,11,1,1
1,4,6,1,6,1,5,1,6,6,6,6,1,3,49,4,2,1,1,3
1,2,6,1,6,6,1,1,1,6,4,4,1,3,60,3,1,11,1,2
1,3,6,6,6,6,3,5,5,5,4,6,5,4,43,4,1,10,0,4
1,4,4,4,4,4,4,4,4,4,4,4,4,3,44,4,1,2,1,3
1,6,2,5,1,5,3,6,1,1,3,5,1,3,67,4,3,10,1,2
1,5,1,6,1,5,3,1,1,1,2,5,1,3,61,3,2,5,0,4
2,1,1,5,1,6,3,1,1,4,4,2,1,1,40,6,1,8,1,1
1,2,5,3,5,6,2,5,3,3,5,3,1,3,58,3,1,10,0,3
1,4,1,5,2,6,5,1,1,1,2,4,1,2,58,4,1,10,0,3
1,6,6,5,1,5,4,3,1,5,5,3,6,3,57,3,1,10,1,1
1,4,5,6,6,5,6,5,4,5,1,4,5,2,66,4,3,1,0,4
1,4,2,2,3,4,6,6,1,5,1,4,1,3,50,3,1,8,1,3
1,6,2,5,1,3,1,1,1,6,2,5,6,2,58,2,1,1,0,3
1,5,4,6,3,3,3,4,1,5,3,1,1,3,36,2,4,2,0,1
1,4,4,5,3,5,2,1,2,3,3,3,2,3,48,4,1,9,0,3
1,5,5,4,4,4,2,1,4,4,4,4,4,4,55,3,1,13,0,4
1,4,4,4,3,4,3,4,1,4,1,3,5,3,42,3,1,15,0,4
1,6,2,3,5,5,3,3,3,5,2,4,3,3,26,3,1,7,1,1
1,5,1,3,1,6,6,6,6,6,5,1,1,1,48,6,1,10,0,1
1,1,6,4,5,4,3,5,5,3,3,5,3,3,33,6,1,6,0,1
1,6,4,5,4,4,2,1,5,5,1,4,2,2,42,4,4,15,0,4
1,5,5,5,1,5,2,1,1,1,5,4,1,2,83,5,3,3,1,3
1,6,1,4,1,6,4,3,1,3,3,1,1,2,62,4,1,5,0,3
1,6,1,6,5,6,6,3,3,3,3,3,3,1,69,3,3, ,0,4
1,6,1,5,6,1,6,1,1,2,2,3,1,1,55,4,1,1,0,3
1,6,5,5,5,6,4,4,4,4,1,3,1,4,46,3,1,9,1,3
1,1,6,6,6,6,4,6,6,6,1,6,6,3,26,4,1,6,1,4
1,1,5,6,1,6,2,4,2,5,3,5,1,4,33,4,1,13,1,1
1,5,4,4,2,4,4,2,1,4,4,4,3,3,43,3,4,5,0,3
1,6,1,6,2,5,1,6,1,2,5,5,1,3,69,2,1,12,1,1
2,1,6,4,4,6,3,1,2,3,3,2,1,3,45,4,1,15,0,4
1,3,4,4,3,4,6,1,4,1,6,4,4,3,44,3,1,11,0,4
1,5,2,5,3,6,6,5,1,1,5,4,1,3,53,3,3,4,1,4
1,1,2,5,6,4,4,1,1,1,1,4,1,2,46,3,2,8,0,4
1,5,4,3,3,4,4,4,2,3,2,4,2,2,57,4,1,13,1,4
1,1,1,4,6,6,2,1,1,6,2,5,1,3,19,4,4,4,0,1
1,4,1,5,4,5,5,1,2,1,2,4,4,3,38,4,4,10,0,1
1,1,6,3,5,6,3,3,4,5,1,2,5,3,29,3,4,6,0,4
1,6,2,4,4,4,4,5,2,4,4,4,5,3,41,4,1,10,0,4
2,1,4,6,5,5,5,2,5,4,2,4,3,3,72,5,3,2,0,3
1,6,3,6,2,6,2,1,1,1,6,6,1,3,77,3,3,9,1,3
1,2,6,5,1,3,3,6,3,3,5,5,3,3,69,2,3,4,1,3
1,4,6,5,5,6,3,2,4,5,4,3,5,4,40,4,1,2,0,1
1,6,6, , ,6,1,2,1,6,1, ,1,2,67,4,3,2,1,3
1,1,6,5,6,1,5,1,5,4,6,5,6,4,67,4,1,7,0,3
 ,4,2,6,5,6,5,1,6,4,1,6,1,4,31,3,4,2,1,1
1,2,3,5,1,3,5,1,2,2,2,2,2,3,56,3,4,12,1,3
1,4,2,5,5,3,4,1,1,4,3,2,1,2,44,4,1,9,0,4
1,5,1,5,1,1,5,2,1,5,2,3,1,3,58,3,1,5,0,1
1,1,3,4,3,5,4,3,3,3,5,3,2,2,40,5,1,15,0,3
1,6,3,5,4,2,4,1,2,2,2,3,1,3,42,5,1,12,0,3
1,3,2,4,4,4,4,3,1,4,3,4,1,3,38,4,1,8,0,1
1,2,1,5,2,1,2,1,1,5,3,5,1,2,42,3,1,14,1,1
1,6,1,6,1,4,4,1,6,4,1,2,1,2,82,3,3,2,1,1
1,6,6,6,6,6,1,1,1,6,1,1,1,1,76,3,3,4,0,3
1,3,6,5,5,5,4,5,5,2,1,5,1,3,40,3,2,4,0,4
1,5,1,6,1,6,4,3,1,3,1,3,1,3,49,3,1,5,1,1
1,3,4,4,1,6,6,5,6,1,6,5,1,5,73,6,3, ,1,4
1,5,1,6,6, ,4,1,3,5,2,2,1,2,32,3,1,4,1,3
1,3,3,6,1,6,5,5,2,2,6,2,1,1,70,4,3,1,0,3
1,1,1,4,1,6,4,4,1,1,3,3,3,3,52,3,2,5,0,1
1,1,6,6,6,6,4,2,6,6,1,3,5,4,30,3,1,15,0,4
1,6,3,6,6,6,6,6,4,3,1,6,3,3,36,3,1,6,0,4
1,3,6,4,5,6,5,1,1,5,5,2,4,2,50,5,1,2,1,4
1,6,1,6,1,1,6,1,1,1,6,4,1,5,82,5,3,5,1,3
1,2,2,5,1,4,1,1,3,3,1,5,1,3,45,3,1,13,0,3
2,4,1,6,3,6,1,6,1,1,5,4,1,2,54,4,1,12,1,4
2,1,3,2,3,4,2,1,4,4,6,4,6,3,39,6,1,8,1,2
2,1,6,3,4,4,4,1,4,4,6,4,5,5,57,5,3,12,1,1
2,1,6,5,2,6,4,1,1,5,3,5, ,3,37,3,1,10,1,4
1,2,4,6,3,6,1,5,1,5,2,4,1, ,53,4,1, ,1,1
1,2,5,5,5,6,4,4,6,3,4,4,2,4,56,4,1,9,0,3
2,1,2,1,1,6,4,1,6,4,1,6,1,3,35,4,1,5,0,3
1,6,1,4,1,6,4,6,1,4,3,4,1,1,65,4,3,6,1,2
2,1,1,2,1,3,4,1,1,4,3,1,1,2,42,6,4,13,0,4
1,3,5,4,4,6,5,3,6,4,2,3,2,3,35,3,1,4,0,4
1,1,3,6,1,2,1,1,1,6,3,4,1,3,40,4,1,14,1,4
2,1,6,4,4,6,2,4,1,6,5,1,1,1,29,4,4,10,0,4
1,5,2,6,1,5,1,4,1, ,5,5,2,1,81,2,4,1,0,4
1,2,1,6,1,2,1,2,1,1,5,6,1,2,56,6,1,5,1,3
2,1,6,2,6,6,3,2,4,6,2,5,6,4,47,6,1,15,0,4
1,3,1,6,1,5,4,6,1,3,4,4,1,4,64,3,1,12,1,2
1,3,6,3,5,6,4,1,4,3,4,3,6,4,62,6,1,5,0,4
1,2,1,6,1,6,6,6,1,5,5,5,1,2,50,3,1,13,1,2
1,2,6,5,5,6,5,1,6,6,5,6,2,3,35,5,1,1,0,4
1,1,6,5,6,6,2,4,3,2,2,4,1,2,46,6,1,6,0,4
2,4,1,1,1,1,1,1,1,1,1,1,1,2,45,3,1,7,1,2
1,2,6,5,4,4,3,1,5,4,4,5,6,3,45,5,2,15,0,4
1,1,5,6,6,6,6,2,6,6,4,6,6,2,46,2,4,5,1,2
1,1,6,4,6,6,1,3,6,6,1,6,4,4,51,4,1,6,0,1
2,1,4,5,5,2,6,2,4,3,1,4,5,3,31, ,1,3,1,4
2,1,4,5,4,5,5,5,1,4,2,4,1,3,41,6,1,11,0,3
1,2,6,4,4,6,3,5,2,3,2,3,1,3,40,3,1,10,1,2
1,3,1,5,2,2,3,2,2,6,5,4,1,3,44,3,1,8,1,1
2,2,4,6,3,5,2,1,2,4,3,3,1,3,49,3,1,8,1,4
1,4,6,6,5,3,3,4,6,6,4,5,6,5,37,3,2,11,0,4
1,6,4,6,3,1,5,1,2,6,6,2,1,2,77,2,3,8,1,2
2,1,6,5,2,6,2,5,5,3,4,5,3,4,40,6,2,14,0,2
1,2,1,5,1,5,6,1,1,1,1,1,1,2,37,3,1,1,1,2
1,6,6,6,1,6,5,1,1,6,5,6,1,1,73,3,4,1,0,1
1,1,1,5,1,3,1,1,1,4,4,4,1,2,44,6,1,11,1,2
1,6,6,6,1,2,5,1,1,1,1,3,1,3,62,3,1,4,0,3
1,5,1,6,5,5,4,2,1,4,4,4,5,2,58,3,4, ,0,4
1,3,1,4,1,6,3,1,1,2,2,2,1,2,59,3,3,3,1,2
1,6,1,6,6,6,4,1,1,5,1,6,1,1,61,5,1,7,1,4
1,2,6,4,4,4,3,2,4,4,3,3,2,3,50,4,1,15,0,2
1,3,1,5,2,4,4,3,1,3,2,4,1,3,29,4,1,8,0,2
2,1,6,6,3,6,4,1,5,5,1,5,6,3,36,5,1,8,1,3
1,6,1,6,1,6,4,1,1,6,5,4,2,2,63,3,1,7,1,4
1,6,3,5,5,6,6,6,6,6,6,3,1,5,48,4,2,6,1,3
1,1,4,6,6,6,6,6,1,1,3,6,1,3,76,3,3, ,0,2
1,6,5, , , , , , , , , , ,3,61,3,1,9,1,3
1,4,1,6,6,4,5,4,1,6,6,5,1,1,55,3,1,8,1,1
1,4,6,4,6,6,1,1,1,6,1,5,6,4,49,6,1,11,0,3
1,2,5,5,3,2,4,2,3,2,2,2,1,3,62,3,3,3,0,4
1,6,6,1,4,6,4,2,2,1,3,2,1,3,65,2,4,2,0,4
1,6,2,4,3,6,2,6,1,5,5,3,1,3,62,6,3,5,1,4
2,1,6,5,3,4,5,1,1,6,2,4,4,1,42,5,1,15,0,3
2,1,1,2,2,3,1,1,1,6,2,1,4,2,38,3,1, ,1,3
2,2,5,3,5,5,4,2,4,4,2,5,5,3,34,3,1,10,0,3
1,2,3,4,4,4,3,2,3,2,3,3,5,1,59,4,4, ,0,2
1,2,5,4,4,6,5,4,1,2,3,3,1,3,59,3,2,8,0,4
1,3,4,5,5,5,2,4,5,5,4,3,4,2,29,3,1,5,1,4
2,2,6,5,3,6,4,3,2,3,4,2,1,1,52,4,1,10,1,2
1,2,6,6,6,6,3,3,1,5,3,4,1,3,42,3,1, ,0,1
2,1,5,4,5,6,6,1,5,4,1,4,6,5,29,4,1,6,0,4
1,1,4,1,6,4,4,1,1,5,1,3,5,5,22,6,1,7,0,4
1,4,6,3,6,6,4,3,1,6,4,4,6,5,25,5,1,8,0,2
1,1,1,4,5,4,3,6,1,6,1,2,3,3,23,4,4,1,0,1
1,1,1,6,1,3,5,1,3,6,1,4,3,3,25,6,1,5,0,1
2,1,4,4,6,4,3,1,6,6,2,3,3,4,25,4,2, ,0,2
1,6,4,5,6,1,1,1,1,6,1,3,4,3,26,4,1,7,0,4
1,1,4,3,4,1,3,2,4,6,6,6,5,3,25,6,4,1,0,3
1,1,3,5,6,4,1,4,1,6,4,3,4,1,25,5,1,6,0,1
2,1,3,5,4,4,5,1,1,6,5,5,1,2,22,5,2,5,0,1
1,6,1,6,4,1,3,1,4,3,1,4,1,2,28,4,1,3,0,3
1,1,6,6,1,6,5,1,6,6,4,5,4,2,21,2,4,1,0,1
2,1,5,2,4,3,3,1,3,6,2,3,3,5,21,4,1,6,0,3
1,4,4,4,4,6,3,3,1,3,2,3,1,3,26,3,1,9,0,4
1,3,5,4,5,4,1,1,2,6,3,5,2,3,71,4,4,15,0,4
1,1,5,2,6,1,1,1,1,4,4,5,3,2,49,6,1,15,1,3
1,1,1,5,2,4,2,1,1,6,4,4,1,1,22,5,2,1,0,4
2,2,3,4,5,4,4,2,2,5,2,5,4,4,20,4,4,1,0,4
2,1,6,2,4,6,6,1,1,6,2,2,4,2,24,6,4,12,0,3
2,1,6,1,6,4,4,3,5,6,1,1,3,2,20,4,2,7,0,3
2,2,1,2,6,1,1,1,1,4,2,5,1,2,28,5,1,12,0,3
1,6,5,5,6,3,5,1,1,4,3,5,1,2,28,2,4,1,0,4
1,6,6,6,6,6,4,3,6,5,3,4,6,4,22,2,1,1,0,1
2,1,4,4,3,4,2,2,3,5,4,4,5,3,24,6,4,1,0,1
1,6,3,6,5,1,2,1,3,5,2,5,2,3,27,4,4,1,0,1
1,3,2,6,6,6,6,6,5,6,5,1,6,2,21,4,4,5,0,1
1,4,6,4,6,6,5,1,6,5,4,3,3,1,21, ,1,10,0,4
1,6,6,4,4,4,3,1,1,4,1,4,3,3,27,3,1,7,0,4
1,6,6,6,6,6,5,1,6,5,4,2,6,3,58,4,1,10,1,4
1,4,4,3,5,3,4,2,1,6,3,3,1,3,45,3,3,13,1,4
2,1,3,6,6,6,5,3,1,4,2,3,6,1,22,3,4,6,0,4
1,1,1,4,4,4,3,1,1,5,1,5,3,2,24,3,1,2,0,1
1,2,6,6,6,6,6,2,6,5,1,6,6,3,26,3,4,4,0,3
2,1,5,5,5,6,3,3,5,4,2,5,4,2,44,2,1,5,1,2
1,4,4,3,3,3,3,2,3,6,1,4,3,3,24,4,4,4,0,3
2,2,4,3,2,4,1,1,1,5,4,3,2,2,29,3,1,8,1,3
1,3,6,2,6,1,3,1,6,4,5,5,6,5,46,3,1,3,0,1
1,3,1,6,6,6,3,2,1,6,1,4,3,3,24,3,4,10,0,1
1,6,1,3,5,6,5,1,1,6,1,4,1,2,22,4,4,5,0,2
1,2,3,2,5,5,2,4,6,4,1,5,1,3,30,5,1,11,1,2
1,5,1,4,1,1,4,2,1,4,3,3,1,2,28,3,4,6,0,1
1,4, ,4,1,6,4,1,1,4,4,4,1,2,31,2,1,4,1,2
1,3,5,4, ,2,5,3,1,2,2, ,1,1,61,3,2,10,0,2
1,6,4,2,2,6,4,4,4,5,1,2,2,3,44,3,4,3,1,4
1,5,4,5,3,5,4,5,4,5,3,4,1,2,24,3,1,4,0,1
1,5,1,3,2,5,1,1,1,5,3,4,2,2,27,6,1,10,0,2
1,5,1,4,1,4,3,3,1,5,2,4,1,2,32,4,1,8,1,1
1,3,1,6,2,6,2,5,4,4,1,1,3,3,33,4,1,7,1,1
1,2,5,4,5,6,5,1,1,4,2,4,4,3,25,3,1,12,0,4
1,1,1,5,1,6,4,4,1,4,2,3,1,3,22,3,4,5,0,1
2,1,1,5,1,6,5,3,1,6,4,2,1,2,27,3,1,8,1,4
1,1,6,3,2,5,1,1,2,5,1,2,2,3,48,6,1,13,0,1
1,1,2,5,3,4,1,1,1,4,3,2,2,3,27,6,1,6,0,2
2,2,6,4,4,5,2,1,4,2,4,4,4,4,62,5,1,14,1,4
 ,2,6, , ,3,5,4,5,5,1, ,3,2,55,6,2,12,1,3
1,5,6,5,6,6,3,2,6,5,2,4,5,2,30,3,4,5,0,1
1,4,1,3,4,1,1,1,1,6,3,2,3, ,36,5,1, ,1,3
1,2,6,5,5,5,4,4,3,4,2,5,2,3,45,4,1,7,1,2
2,1,4,3,3,5,4,3,3,5,2,6,5,3,28,5,1,9,1,3
1,1,6,3,5,2,5,2,3,6,3,5,4,3,29,5,4,7,0,2
1,5,1,3,1,3,6,6,1,6,3,5, ,2,20,3, ,3,0,4
1,6,6,6,3,6,3,1,1,4,5,3,1,5,69,6,1,9,1,4
2,1,6,3,2,6,2,1,1,5,1,5,1,3,28,5,1, ,0,1
1,2,6,4,5,6,2,1,5,5,2,4,6,4,26,3,1,8,0,2
1,5,6,2,1,4,4,1,1,6,2,5,1,3,48,4,1,14,0,3
1,5,1,2,1,6,3,4,1,4,6,1,1,1,28,6,1,12,1,3
2,1,6,4,2,5,2,1,1,4,4,4,4,2,30,4,1,12,1,3
1,6,1,5,1,1,4,1,1,1,3,5,1,2,67,3,3,4,1,4
1,3,5,6,4,3,2,4,1,3,4,2,1,2,29,4,4,3,0,1
1,1,1,1,6,5,1,1,4,6,1,4,4,3,28,2,1,4,1,4
1,1, ,5, ,3,2,5,1,6,5,5,1,3,27,3,1,6,1,1
1,3,5,5,5,6,2,1,1,6,3,3,4,3,29,4,1,15,0,4
1,3,3,6,5,6,3,1,1,6,3,5,3,3,58,5,2,10,0,3
 ,4,4,6,5,3,5,1,1,4,5,5,1,3,58,6,3,12,0,3
1,1,6,2,6,4,1,4,5,3,3,4,2,3,20,4,4,1,0,1
2,1,6,3,6,4,2,6,6,6,3,4,5,5,26,4,1,11,0,3
1,5,1,6,6,5,4,1,1,3,1,6,1,3,25,3,1, ,0,4
1,1,2,6,2,4,3,1,2,4,3,5,3,2,31,5,1,11,0,3
1,1,4,5,1,1,5,2,1,4,4,3,1,2,28,4,4,5,0,2
1,2, ,5, ,6, , , ,4,1,4,4, ,45,4,1, ,1,1
1,2,4,5,4,3,4,2,1,4,5,3,3,3,67,2,2,7,1,2
1,3,3,4,5,4,3,1,3,4,3,4,4,3,23,2,1,7,0,2
2,1,2,2,4,5,4,1,2,6,3,4,4,4,26,4,1,6,0,1
 ,4,6,6,4,6,1,3,4,4,4,4,1,4,44,3,1,11,0,1
2,1,4,4,5,4,5,4,1,6,2,3,3,3,26,3,1,7,0,1
2,1,6,4,6,5,4,1,4,6,3,4,4,4,49,4,1,12,0,3
1,4,5,5,3,6,3,2,3,5,5,4,2,2,27,6,1,14,1,3
1,5,6,6,6,6,2,6,1, ,6,6,1,2,69,4,3,10,1,1
1,2,5,5,5,6,4,4,2,6,3,3,1,3,25,3,1,6,1,1
1,3,6,1,5,6,5,1,1,2,4,6,1,2,60,4,3,6,1,3
2,1,1,4,4, ,5,1,1,4,3,5,3,3,58,5,1,11,1,2
